web-scraper-order,web-scraper-start-url,Course (Section),CRN,data,Instructor,Day&Time,Department,Credits,Title
"1756703611-50","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ARTU 3813 (802)","52583","Class Info","Tsai, P.","TTh 15:50-18:20","Art","3","Advanced Art Photography: Digital"
"1756703611-51","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ARTU 4148 (802)","52580","Class Info","Kubota, T.","MW 16:50-19:20","Art","3","Painting Workshop"
"1756703611-52","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ARTU 4149 (801)","49802","Class Info","Kirkham, J.","TTh 15:50-18:20","Art","3","Painting Portfolio"
"1756703611-53","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ARTU 4249 (801)","49784","Class Info","Hishiyama, Y.","WF 16:50-19:20","Art","3","3-D Portfolio"
"1756703611-54","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ARTU 4282 (801)","52842","Class Info","Kubota, T.","MW 16:50-19:20","Art","3","Independent Study: 3-D"
"1756703611-55","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ARTU 4348 (802)","52582","Class Info","Kubota, T.","MW 16:50-19:20","Art","3","Printmaking Workshop"
"1756703611-56","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ARTU 4349 (801)","51988","Class Info","Rouse, L.","TTh 13:10-15:40","Art","3","Printmaking Portfolio"
"1756703611-57","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ARTU 4448 (801)","52579","Class Info","Kubota, T.","MW 16:50-19:20","Art","3","Drawing Workshop"
"1756703611-58","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ARTU 4449 (801)","49777","Class Info","Kubota, T.","MW 14:10-16:40","Art","3","Drawing Portfolio"
"1756703611-59","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ARTU 4648 (801)","52578","Class Info","Kubota, T.","MW 16:50-19:20","Art","3","Computer Imaging Workshop"
"1756703611-60","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ARTU 4649 (801)","49781","Class Info","Lynam, I.","MW 11:30-14:00","Art","3","Computer Imaging Portfolio"
"1756703611-61","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ARTU 4796 (801)","49778","Class Info","Watanabe, S.","TTh 13:10-15:40","Art","3","Art Seminar"
"1756703611-62","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ARTU 4848 (802)","52581","Class Info","Kubota, T.","MW 16:50-19:20","Art","3","Art Photography Workshop"
"1756703611-63","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ARTU 4849 (801)","49788","Class Info","Watanabe, S.","MW 14:10-16:40","Art","3","Art Photo Portfolio"
"1756703611-64","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ARTU 4849 (802)","49795","Class Info","Tsai, P.","TTh 15:50-18:20","Art","3","Art Photo Portfolio"
"1756703611-65","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ARTH 1103 (801)","49541","Class Info","Nettleton, T.","MWF 11:30-12:30","Art History","3","Introduction to Methods and Theories"
"1756703611-66","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ARTH 1156 (750)","51929","Class Info","MacDonald, D.","MWF 18:00-19:00","Art History","3","Arts of the World II"
"1756703611-67","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ARTH 1801 (801)","52651","Class Info","Watanabe, S.","TTh 10:20-11:50","Art History","3","Arts of Asia"
"1756703611-68","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ARTH 2096 (801)","49441","Class Info","Watanabe, S.","TTh 17:30-19:30","Art History","4","Art History Writing Intensive"
"1756703611-69","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ARTH 2642 (801)","49540","Class Info","Nettleton, T.","MWF 15:20-16:40","Art History","4","Modern Art, 1900-1945"
"1756703611-70","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ARTH 2800 (801)","49533","Class Info","Lynam, I.","MWF 15:20-16:40","Art History","4","Topics in Non-West Art: Japanese Graphic Design History"
"1756703611-71","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ARTH 2800 (802)","49535","Class Info","Watanabe, S.","TTh 13:40-15:40","Art History","4","Topics in Non-Western Art: Japanese Art Before and After WWII: National Identities in Modernization"
"1756703611-72","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ARTH 2815 (801)","49538","Class Info","Tsuruya, M.","MWF 10:00-11:20","Art History","4","Pre-Modern Japanese Art"
"1756703611-73","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ARTH 2816 (801)","49542","Class Info","Nettleton, T.","MWF 10:00-11:20","Art History","4","Art and Tokyo: The 60's & 70's"
"1756703611-74","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ARTH 2896 (801)","49440","Class Info","Tsuruya, M.","MWF 12:40-14:00","Art History","4","Modern Japanese Art"
"1756703611-75","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ASST 0871 (801)","49531","Class Info","Lynam, I.","MWF 18:00-19:20","Asian Studies","4","Arts in Cultural Context"
"1756703611-76","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ASST 2000 (750)","51802","Class Info","Chozick, M.","Asynchronous","Asian Studies","3","Special Topics Asian Studies I: Japanese Popular Culture: Debates and Controversies"
"1756703611-77","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ASST 2000 (801)","51934","Class Info","Nagai, M.","TTh 12:00-13:30","Asian Studies","3","Special Topics Asian Studies I: LGBT Literature and Film in Japan"
"1756703611-78","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ASST 2000 (802)","49808","Class Info","Meyer, T.","TTh 17:30-19:00","Asian Studies","3","Special Topics Asian Studies I: Japanese Education"
"1756703611-79","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ASST 2011 (801)","51803","Class Info","Kong, B.","TTh 10:20-11:50","Asian Studies","3","Surv/Japan Lit Before 1868"
"1756703611-80","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ASST 2012 (801)","49435","Class Info","Habjan, N.","TTh 15:50-17:20","Asian Studies","3","Mod Japanese Lit in Tran"
"1756703611-81","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ASST 2017 (801)","51805","Class Info","Nagai, M.","TTh 10:20-11:50","Asian Studies","3","Parent & Child in Lit & Film"
"1756703611-82","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ASST 2050 (750)","51807","Class Info","Holca, I.","TTh 19:10-20:40","Asian Studies","3","The Japanese Writer in Focus"
"1756703611-83","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ASST 2098 (750)","49595","Class Info","Chozick, M.","Asynchronous","Asian Studies","3","Japanese Popular Culture & its Literature"
"1756703611-84","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ASST 2098 (751)","49596","Class Info","Chozick, M.","Asynchronous","Asian Studies","3","Japanese Popular Culture & its Literature"
"1756703611-85","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ASST 2111 (801)","51809","Class Info","Nagai, M.","TTh 15:50-17:20","Asian Studies","3","Japanese Literature"
"1756703611-86","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ASST 2112 (801)","49384","Class Info","Sun, S.","MWF 14:10-15:10","Asian Studies","3","Chinese Literature"
"1756703611-87","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ASST 2196 (750)","49597","Class Info","Chozick, M.","Asynchronous","Asian Studies","3","Writing in the City"
"1756703611-88","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ASST 2196 (801)","51811","Class Info","Williams, Matthew","MWF 10:00-11:00","Asian Studies","3","Writing in the City"
"1756703611-89","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ASST 2238 (801)","49611","Class Info","Horiguchi, S,","MWF 8:50-9:50","Asian Studies","3","Visual Anthro of Mod Japan"
"1756703611-90","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ASST 2351 (801)","49620","Class Info","Cucek, M.","MWF 14:10-15:10","Asian Studies","3","Japan/Changing Wld Order"
"1756703611-91","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ASST 2373 (750)","49603","Class Info","Mock, J.","MWF 10:00-11:00","Asian Studies","3","Japanese Culture"
"1756703611-92","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ASST 2373 (801)","51801","Class Info","O'Brien, D.","TTh 10:20-11:50","Asian Studies","3","Japanese Culture"
"1756703611-93","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ASST 2501 (801)","49622","Class Info","Cucek, M.","MWF 12:40-13:40","Asian Studies","3","Introduction to East Asia: China"
"1756703611-94","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ASST 2502 (750)","49608","Class Info","Mock, J.","MWF 8:50-9:50","Asian Studies","3","Introduction to East Asia: Japan"
"1756703611-95","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ASST 2502 (801)","51814","Class Info","Rusneac, C.","TTh 13:40-15:10","Asian Studies","3","Introduction to East Asia: Japan"
"1756703611-96","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ASST 2511 (750)","49675","Class Info","Satterwhite, D.","TTh 13:40-15:10","Asian Studies","3","Introduction to Asian Business"
"1756703611-97","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ASST 2511 (801)","49674","Class Info","Scudder, D.","TTh 10:20-11:50","Asian Studies","3","Introduction to Asian Business"
"1756703611-98","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ASST 2815 (801)","49539","Class Info","Tsuruya, M.","MWF 10:00-11:20","Asian Studies","4","Japanese Art"
